ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual,start_location,end_location,minutes_traveled,avg_speed_kmh,distance_meters
001C2D3715AB6C60,electric_bike,34:42.9,46:17.5,Indiana Ave & Roosevelt Rd,SL-005,NULL,NULL,41.867888,-87.623041,41.88,-87.65,member,0xE6100000010CA14B38F416EF44404CC45BE7DFE755C0,0xE6100000010C713D0AD7A3F044409A99999999E955C0,12,13.055,2611
001C2D5BB923F6EE,classic_bike,11:43.3,14:11.1,Lincoln Ave & Diversey Pkwy,TA1307000064,Racine Ave & Fullerton Ave,TA1306000026,41.932225,-87.658617,41.925566,-87.658416,member,0xE6100000010CBEC1172653F74440BDE5EAC726EA55C0,0xE6100000010C10255AF278F6444071CADC7C23EA55C0,3,14.8,740
001C2E49B5881A4C,electric_bike,33:49.0,42:46.0,NULL,NULL,Wells St & Institute Pl,22001,41.92,-87.64,41.89738,-87.63442,casual,0xE6100000010CF6285C8FC2F54440295C8FC2F5E855C0,0xE6100000010CD00A0C59DDF244406AFB57569AE855C0,9,17.03333333,2555
001C2F90F5D46B97,classic_bike,37:02.6,47:35.8,Clark St & Wellington Ave,TA1307000136,Larrabee St & Armitage Ave,TA1309000006,41.936497,-87.647539,41.918084,-87.643749,member,0xE6100000010CACE63922DFF744409CF86A4771E955C0,0xE6100000010C8D7DC9C683F544404B75012F33E955C0,10,12.41404966,2069
001C31E042030C05,electric_bike,31:27.6,47:06.7,Wilton Ave & Belmont Ave,TA1307000134,State St & Chicago Ave,21544,41.940232,-87.652944,41.896617,-87.628579,member,0xE6100000010C8B53AD8559F84440A587A1D5C9E955C0,0xE6100000010CD1048A58C4F24440F4FC69A33AE855C0,16,19.68379921,5249
001C33A34FE18C4B,classic_bike,15:10.4,18:30.1,Kingsbury St & Erie St,13265,Kingsbury St & Kinzie St,KA1503000043,41.894822,-87.641735,41.889177,-87.638506,member,0xE6100000010CE3DEFC8689F24440B56CAD2F12E955C0,0xE6100000010C7DAD4B8DD0F1444030134548DDE855C0,3,13.64,682
001C34097B2B5EFE,electric_bike,48:02.3,10:33.9,NULL,NULL,Damen Ave & Cortland St,13133,41.9,-87.63,41.915983,-87.677335,casual,0xE6100000010C3333333333F34440B81E85EB51E855C0,0xE6100000010C925852EE3EF54440EA5BE67459EB55C0,22,11.75456683,4310
001C35A3D815ACBA,electric_bike,22:58.5,34:55.2,Morgan St & Polk St,TA1307000130,NULL,NULL,41.872032,-87.650951,41.88,-87.64,member,0xE6100000010C61889CBE9EEF44401B13622EA9E955C0,0xE6100000010C713D0AD7A3F04440295C8FC2F5E855C0,12,6.345,1269
001C37489DD73550,electric_bike,39:08.4,44:09.4,NULL,NULL,NULL,NULL,41.9,-87.62,41.89,-87.62,member,0xE6100000010C3333333333F3444048E17A14AEE755C0,0xE6100000010C52B81E85EBF1444048E17A14AEE755C0,5,13.33205333,1111
001C3B225F383D58,classic_bike,53:09.7,56:42.2,Morgan St & Lake St*,chargingstx4,Clinton St & Lake St,13021,41.885492,-87.652289,41.885637,-87.641823,member,0xE6100000010C506F46CD57F1444098A25C1ABFE955C0,0xE6100000010C54909F8D5CF1444085B4C6A013E955C0,3,17.38,869
001C3D1B1B90EC0F,electric_bike,40:05.9,54:16.7,Lincoln Ave & Melrose St,TA1309000042,Broadway & Argyle St,13108,41.94065,-87.669574,41.973815,-87.65966,member,0xE6100000010CBF7D1D3867F844401F10E84CDAEA55C0,0xE6100000010C58AD4CF8A5FC4440AE9E93DE37EA55C0,14,16.17430882,3774
001C3DC6CE8FEF11,classic_bike,52:20.1,35:39.1,State St & 33rd St,13216,Indiana Ave & 31st St,TA1308000036,41.834734,-87.625813,41.838842,-87.621857,member,0xE6100000010CFC6D4F90D8EA4440581AF8510DE855C0,0xE6100000010C7041B62C5FEB44407A724D81CCE755C0,43,0.784186776,562
001C3F9CA435DB4B,electric_bike,19:23.3,54:57.9,Ashland Ave & Blackhawk St,13224,Adler Planetarium,13431,41.907066,-87.667252,41.866095,-87.607267,casual,0xE6100000010C22A81ABD1AF44440338CBB41B4EA55C0,0xE6100000010C541D7233DCEE4440293C6876DDE655C0,35,11.56286375,6745
001C41EEFA684B01,electric_bike,51:05.8,18:28.7,NULL,NULL,NULL,NULL,42,-87.66,42,-87.66,member,0xE6100000010C00000000000045400AD7A3703DEA55C0,0xE6100000010C00000000000045400AD7A3703DEA55C0,27,0,0
001C43843017C25E,classic_bike,29:53.9,35:41.5,Artesian Ave & Hubbard St,15664,Damen Ave & Chicago Ave,13132,41.8895,-87.688257,41.895769,-87.67722,member,0xE6100000010C60E5D022DBF144408E8F16670CEC55C0,0xE6100000010CA4E2FF8EA8F244409E0C8E9257EB55C0,6,11.51,1151
001C45A104515F28,electric_bike,44:43.6,52:21.4,NULL,NULL,Sheffield Ave & Fullerton Ave,TA1306000016,41.95,-87.65,41.925602,-87.653708,member,0xE6100000010C9A99999999F944409A99999999E955C0,0xE6100000010C5C8E57207AF644408C48145AD6E955C0,8,20.45255113,2727
001C494A11E6DE84,classic_bike,44:15.0,00:12.1,Wells St & Evergreen Ave,TA1308000049,Clark St & Wellington Ave,TA1307000136,41.906724,-87.63483,41.936497,-87.647539,member,0xE6100000010CC83F33880FF444404221020EA1E855C0,0xE6100000010CACE63922DFF744409CF86A4771E955C0,16,13.01628254,3471
001C4A5EF98704FC,classic_bike,45:45.0,55:56.0,Michigan Ave & Jackson Blvd,TA1309000002,Michigan Ave & 14th St,TA1307000124,41.878005,-87.624144,41.864059,-87.623727,casual,0xE6100000010CBC5CC47762F04440A8FFACF9F1E755C0,0xE6100000010C40683D7C99EE444076A8A624EBE755C0,10,9.294037176,1549
001C4B995B95FE41,classic_bike,02:42.8,26:53.5,Wabash Ave & 9th St,TA1309000010,McCormick Place,TA1305000004,41.870769,-87.625734,41.851375,-87.618835,casual,0xE6100000010C71AFCC5B75EF4440B27F9E060CE855C0,0xE6100000010CE5D022DBF9EC4440B1A71DFE9AE755C0,24,5.5725,2229
001C4CC705889708,electric_bike,48:43.0,59:56.0,Indiana Ave & Roosevelt Rd,SL-005,Dearborn St & Van Buren St,624,41.8679,-87.62304,41.876268,-87.629155,member,0xE6100000010C6519E25817EF444064062AE3DFE755C0,0xE6100000010C0344C18C29F044405A47551344E855C0,11,5.776374139,1059
001C4D5A7657F9BE,electric_bike,36:59.1,15:26.1,Ritchie Ct & Banks St,KA1504000134,NULL,NULL,41.906866,-87.626217,41.92,-87.71,member,0xE6100000010C5BED612F14F44440C0CC77F013E855C0,0xE6100000010CF6285C8FC2F544403D0AD7A370ED55C0,39,10.92615385,7102
001C4F3315F45ADA,classic_bike,11:57.5,20:52.3,Kedzie Ave & Milwaukee Ave,13085,Kostner Ave & Wrightwood Ave,23321,41.929567,-87.707857,41.927957,-87.735952,casual,0xE6100000010C6D382C0DFCF64440A94F72874DED55C0,0xE6100000010C118C834BC7F6444040DB6AD619EF55C0,9,15.58,2337
001C5124F369C43B,classic_bike,53:03.0,08:24.6,Racine Ave & Belmont Ave,TA1308000019,Broadway & Cornelia Ave,13278,41.939743,-87.658865,41.945529,-87.646439,casual,0xE6100000010C8DD2A57F49F84440A9DE1AD82AEA55C0,0xE6100000010CB535221807F94440F9F6AE415FE955C0,75,0.9712,1214
001C512A6558362E,classic_bike,28:45.2,53:44.2,Budlong Woods Library,15585,Warren Park West,RP-001,41.983665,-87.696423,42.001785,-87.688829,member,0xE6100000010C249C16BCE8FD4440A94BC63192EC55C0,0xE6100000010CCA4FAA7D3A00454054E23AC615EC55C0,25,5.061608099,2109
001C519F06045407,classic_bike,59:15.0,12:32.0,Damen Ave & Pierce Ave,TA1305000041,Larrabee St & Kingsbury St,TA1306000009,41.909396,-87.677692,41.897764,-87.642884,member,0xE6100000010C7E8E8F1667F44440B130444E5FEB55C0,0xE6100000010C59C345EEE9F24440C9C7EE0225E955C0,13,14.60312186,3164
001C52E88893DA21,classic_bike,48:06.0,52:57.0,Calumet Ave & 33rd St,13217,State St & 33rd St,13216,41.8349,-87.61793,41.834734,-87.625813,member,0xE6100000010C17B7D100DEEA4440E84D452A8CE755C0,0xE6100000010CFC6D4F90D8EA4440581AF8510DE855C0,4,9.825098251,655
001C561721109197,electric_bike,14:36.0,57:44.0,NULL,NULL,Clark St & Schreiber Ave,KA1504000156,42,-87.67,41.999245,-87.671249,casual,0xE6100000010C00000000000045407B14AE47E1EA55C0,0xE6100000010C84D89942E7FF4440419E5DBEF5EA55C0,43,0.185581568,133
001C5B3CA5032F1D,electric_bike,16:41.0,32:18.0,Canal St & Madison St,13341,Public Rack - California Ave & Cortez St,512,41.8817,-87.640209,41.900105,-87.696817,member,0xE6100000010C0D71AC8BDBF04440B6662B2FF9E855C0,0xE6100000010CA9FB00A436F34440FF9254A698EC55C0,16,19.21504804,5124
001C60068C422B64,electric_bike,59:11.3,08:30.0,2112 W Peterson Ave,KA1504000155,Western Ave & Gunnison St,445,41.99118,-87.683635,41.969659,-87.68955,member,0xE6100000010C82397AFCDEFE4440A9D903ADC0EB55C0,0xE6100000010CD3A23EC91DFC44403CBD529621EC55C0,9,16.26666667,2440
001C67B6CA609BD5,classic_bike,13:52.6,25:33.2,Clark St & Bryn Mawr Ave,KA1504000151,Sheridan Rd & Loyola Ave,RP-009,41.983593,-87.669154,42.001044,-87.661198,member,0xE6100000010C8AC91B60E6FD4440357F4C6BD3EA55C0,0xE6100000010CB3EDB435220045408F8B6A1151EA55C0,12,10.235,2047
001C681A3CD4B40E,classic_bike,17:25.3,26:16.1,Larrabee St & Kingsbury St,TA1306000009,Clinton St & Washington Blvd,WL-012,41.897764,-87.642884,41.88338,-87.64117,member,0xE6100000010C59C345EEE9F24440C9C7EE0225E955C0,0xE6100000010C62F8889812F14440494BE5ED08E955C0,9,10.69333333,1604
001C6D97AAC457E6,electric_bike,06:53.0,18:05.0,Lincoln Ave & Melrose St,TA1309000042,NULL,NULL,41.94059,-87.669642,41.94,-87.65,casual,0xE6100000010CEA78CC4065F84440CB811E6ADBEA55C0,0xE6100000010CB81E85EB51F844409A99999999E955C0,12,8.15,1630
001C6E891C054651,electric_bike,43:01.0,55:00.0,McClurg Ct & Ohio St,TA1306000029,Wabash Ave & Roosevelt Rd,TA1305000002,41.892629,-87.616963,41.867227,-87.625961,member,0xE6100000010C083BC5AA41F24440E4F560527CE755C0,0xE6100000010CA69A594B01EF444093E4B9BE0FE855C0,12,14.595,2919
001C6F87E3EDBFA5,classic_bike,26:57.3,22:32.5,State St & Van Buren St,TA1305000035,Cottage Grove Ave & Oakwood Blvd,TA1308000038,41.877181,-87.627844,41.822985,-87.6071,casual,0xE6100000010C17D68D7747F0444059BF99982EE855C0,0xE6100000010C9E0C8E9257E94440B459F5B9DAE655C0,116,3.238448834,6261
001C789FD6E7FD96,classic_bike,29:55.0,47:00.0,Clark St & Berwyn Ave,KA1504000146,Broadway & Cornelia Ave,13278,41.978031,-87.668565,41.945529,-87.646439,member,0xE6100000010CB2BCAB1E30FD44400490DAC4C9EA55C0,0xE6100000010CB535221807F94440F9F6AE415FE955C0,18,13.49666667,4049
001C80B38A1C216B,electric_bike,32:38.0,37:22.0,Sheffield Ave & Wellington Ave,TA1307000052,NULL,NULL,41.936103,-87.652691,41.92,-87.65,member,0xE6100000010C00581D39D2F7444030D978B0C5E955C0,0xE6100000010CF6285C8FC2F544409A99999999E955C0,5,21.6240865,1802
001C828914A14EF7,electric_scooter,19:35.2,22:15.7,NULL,NULL,NULL,NULL,41.96,-87.7,41.96,-87.71,casual,0xE6100000010C7B14AE47E1FA4440CDCCCCCCCCEC55C0,0xE6100000010C7B14AE47E1FA44403D0AD7A370ED55C0,3,16.58,829
001C82FFE8D08723,electric_bike,39:42.4,09:23.1,Avers Ave & Belmont Ave,15640,Laramie Ave & Irving Park Rd,23163,41.939408,-87.723574,41.953335,-87.758384,casual,0xE6100000010CE6CC76853EF84440198F52094FEE55C0,0xE6100000010CEB909BE106FA4440D2730B5D89F055C0,30,6.55,3275
001C844FA8432EA6,classic_bike,10:56.0,12:23.0,University Ave & 57th St,KA1503000071,Streeter Dr & Grand Ave,13022,41.791478,-87.599861,41.892278,-87.612043,casual,0xE6100000010C72C0AE264FE544405649641F64E655C0,0xE6100000010C5B785E2A36F24440BA2F67B62BE755C0,122,5.528853365,11242
001C85A93234F3D9,classic_bike,59:19.2,08:43.8,New St & Illinois St,TA1306000013,Rush St & Superior St,15530,41.890847,-87.618617,41.895765,-87.625908,member,0xE6100000010CAF5E454607F24440FAEFC16B97E755C0,0xE6100000010C62F3716DA8F2444081936DE00EE855C0,9,5.433333333,815
001C890DA3EF85ED,classic_bike,54:48.7,02:17.4,Wilton Ave & Belmont Ave,TA1307000134,Clark St & Grace St,TA1307000127,41.940232,-87.652944,41.95078,-87.659172,casual,0xE6100000010C8B53AD8559F84440A587A1D5C9E955C0,0xE6100000010C6FD8B628B3F94440179CC1DF2FEA55C0,8,9.600024,1280
001C8A41E69A6018,electric_bike,45:25.6,03:01.5,Sheridan Rd & Irving Park Rd,13063,NULL,NULL,41.954245,-87.654406,41.92,-87.64,member,0xE6100000010C8EAF3DB324FA44409813B4C9E1E955C0,0xE6100000010CF6285C8FC2F54440295C8FC2F5E855C0,18,13.29,3987
001C8B81DD954AF5,classic_bike,32:42.0,05:40.0,Hermitage Ave & Polk St,13080,Racine Ave & 15th St,13304,41.871514,-87.669886,41.861267,-87.656625,member,0xE6100000010CC90050C58DEF444017838769DFEA55C0,0xE6100000010CE00F3FFF3DEE44401B2FDD2406EA55C0,33,2.88,1584
001C90DAFF9972E9,electric_bike,25:00.5,33:51.3,NULL,NULL,Shields Ave & 28th Pl,15443,41.83,-87.62,41.842733,-87.635491,member,0xE6100000010C0AD7A3703DEA444048E17A14AEE755C0,0xE6100000010C4721C9ACDEEB4440C07971E2ABE855C0,8,14.34003585,1912
001C92385BAE90A9,electric_bike,42:46.0,49:47.0,NULL,NULL,Halsted St & Fulton St,23003,41.88,-87.66,41.886871,-87.648089,member,0xE6100000010C713D0AD7A3F044400AD7A3703DEA55C0,0xE6100000010CAA622AFD84F144406EF9484A7AE955C0,7,10.70577546,1249
001C942B44F90EE6,classic_bike,45:27.1,47:56.9,Morgan St & Polk St,TA1307000130,900 W Harrison St,13028,41.871737,-87.65103,41.874754,-87.649807,member,0xE6100000010C49DBF81395EF4440C1ADBB79AAE955C0,0xE6100000010CC90567F0F7EF44408F6D197096E955C0,2,10.500105,350
001C9832AED40C2D,electric_bike,10:49.6,16:59.5,Wacker Dr & Washington St,KA1503000072,Michigan Ave & Ida B Wells Dr,TA1305000010,41.883143,-87.637242,41.875876,-87.624189,casual,0xE6100000010C7D586FD40AF14440CF68AB92C8E855C0,0xE6100000010CF7AC6BB41CF0444078616BB6F2E755C0,6,13.51,1351
001C9AB93A5C6135,electric_bike,09:14.0,18:53.0,Wells St & Concord Ln,TA1308000050,Wells St & Concord Ln,TA1308000050,41.911944,-87.634871,41.912133,-87.634656,casual,0xE6100000010C47E4BB94BAF44440728BF9B9A1E855C0,0xE6100000010C1A4D2EC6C0F44440740D33349EE855C0,9,0.186666667,28
001CA71C6FB7F143,electric_bike,00:17.0,05:53.5,Wood St & Webster Ave,TA1307000138,Sheffield Ave & Fullerton Ave,TA1306000016,41.921057,-87.672797,41.924781,-87.653626,member,0xE6100000010C3D601E32E5F5444034F6251B0FEB55C0,0xE6100000010C297B4B395FF644402E742502D5E955C0,5,19.71607886,1643
001CAF39028404D7,classic_bike,41:27.5,55:50.8,DuSable Lake Shore Dr & North Blvd,LF-005,Broadway & Barry Ave,13137,41.911722,-87.626804,41.937582,-87.644098,casual,0xE6100000010C9885764EB3F444402140868E1DE855C0,0xE6100000010CBDA8DDAF02F84440D15AD1E638E955C0,14,13.76144823,3211
001CB0FC2FCB9643,classic_bike,17:02.8,43:03.3,Streeter Dr & Grand Ave,13022,Clark St & Newport St,632,41.892278,-87.612043,41.94454,-87.654678,casual,0xE6100000010C5B785E2A36F24440BA2F67B62BE755C0,0xE6100000010CC6E1CCAFE6F8444049DA8D3EE6E955C0,146,2.793288054,6797
001CB69C014DD646,classic_bike,12:24.4,22:08.9,Clark St & Lincoln Ave,13179,Halsted St & Wrightwood Ave,TA1309000061,41.915689,-87.6346,41.929143,-87.649077,casual,0xE6100000010C4A27124C35F54440AA8251499DE855C0,0xE6100000010C57276728EEF644407EE5417A8AE955C0,10,11.50204601,1917
001CB79D8515707D,classic_bike,28:04.6,34:32.0,Sheridan Rd & Noyes St (NU),604,Benson Ave & Church St,596,42.058239,-87.677432,42.048214,-87.683485,member,0xE6100000010C062D246074074540E350BF0B5BEB55C0,0xE6100000010CCC9A58E02B0645409F93DE37BEEB55C0,6,12.21,1221
001CB8828BC41268,classic_bike,57:37.3,15:29.8,Lincoln Ave & Byron St,23002,Montrose Harbor,TA1308000012,41.952372,-87.677296,41.963982,-87.638181,casual,0xE6100000010C24D06053E7F944408B6D52D158EB55C0,0xE6100000010C62F71DC363FB44406EFB1EF5D7E855C0,18,11.63333333,3490
001CB8864272E3A3,classic_bike,21:38.6,37:04.8,Wolcott Ave & Polk St,TA1309000064,Halsted St & Roosevelt Rd,TA1305000017,41.871262,-87.673688,41.867324,-87.648625,casual,0xE6100000010CB01F628385EF44404AED45B41DEB55C0,0xE6100000010C99840B7904EF44408D976E1283E955C0,16,7.972519931,2126
001CBEC51169C2D8,classic_bike,51:44.0,05:35.0,Wabash Ave & 9th St,TA1309000010,Fairbanks St & Superior St,18003,41.870769,-87.625734,41.895748,-87.620104,member,0xE6100000010C71AFCC5B75EF4440B27F9E060CE855C0,0xE6100000010C8CBAD6DEA7F244409A07B0C8AFE755C0,14,12.06001723,2814
001CC212BF6190DD,classic_bike,21:56.4,36:44.8,Racine Ave & 18th St,13164,Green St & Madison St,TA1307000120,41.8584,-87.656423,41.881859,-87.649264,member,0xE6100000010C76711B0DE0ED4440E7559DD502EA55C0,0xE6100000010C755776C1E0F04440179E978A8DE955C0,15,10.692,2673
001CC31D1BAA4975,electric_bike,08:29.3,15:13.2,NULL,NULL,NULL,NULL,41.91,-87.69,41.91,-87.7,member,0xE6100000010C14AE47E17AF444405C8FC2F528EC55C0,0xE6100000010C14AE47E17AF44440CDCCCCCCCCEC55C0,7,7.114326368,830
001CC54C812284CC,classic_bike,17:51.9,19:09.3,Clinton St & Madison St,TA1305000032,Canal St & Madison St,13341,41.882752,-87.64119,41.882409,-87.639767,member,0xE6100000010C433D7D04FEF044406C21C84109E955C0,0xE6100000010C195932C7F2F04440D88349F1F1E855C0,2,3.7200372,124
001CC994963064B5,classic_bike,55:56.5,10:52.0,Canal St & Madison St,13341,Wood St & Chicago Ave,637,41.882409,-87.639767,41.895634,-87.672069,casual,0xE6100000010C195932C7F2F04440D88349F1F1E855C0,0xE6100000010CC4978922A4F24440F2E9B12D03EB55C0,15,12.228,3057
001CCADB3917EAA8,classic_bike,12:23.5,19:25.9,Sheridan Rd & Buena Ave,TA1309000027,Ashland Ave & Belle Plaine Ave,13249,41.958494,-87.654966,41.956057,-87.668835,member,0xE6100000010CC4B46FEEAFFA44407C7F83F6EAE955C0,0xE6100000010C520E661360FA4440E4DA5031CEEA55C0,7,10.12291499,1181
001CD14D91C044F7,classic_bike,06:40.5,16:31.9,Streeter Dr & Grand Ave,13022,Streeter Dr & Grand Ave,13022,41.892278,-87.612043,41.892278,-87.612043,casual,0xE6100000010C5B785E2A36F24440BA2F67B62BE755C0,0xE6100000010C5B785E2A36F24440BA2F67B62BE755C0,10,0,0
001CD48754624A12,classic_bike,54:29.0,58:02.0,Clark St & Newport St,632,Clark St & Newport St,632,41.94454,-87.654678,41.94454,-87.654678,member,0xE6100000010CC6E1CCAFE6F8444049DA8D3EE6E955C0,0xE6100000010CC6E1CCAFE6F8444049DA8D3EE6E955C0,4,0,0
001CD9AC4C54D969,classic_bike,39:55.2,19:22.5,Clinton St & Madison St,TA1305000032,Field Museum,13029,41.882752,-87.64119,41.865312,-87.617867,casual,0xE6100000010C433D7D04FEF044406C21C84109E955C0,0xE6100000010C0E6B2A8BC2EE4440C59107228BE755C0,40,4.108504109,2739
001CDC476E0094A9,electric_bike,22:14.3,27:33.9,Halsted St & Dickens Ave,13192,Wilton Ave & Diversey Pkwy,TA1306000014,41.919936,-87.64883,41.932418,-87.652705,casual,0xE6100000010CDF347D76C0F544407AAA436E86E955C0,0xE6100000010CD219187959F74440E23B31EBC5E955C0,5,17.0760683,1423
001CE0EC755C3EE6,electric_bike,57:25.0,11:57.8,Racine Ave & Fullerton Ave,TA1306000026,NULL,NULL,41.925609,-87.658524,41.91,-87.64,member,0xE6100000010C0FF10F5B7AF6444064E8D84125EA55C0,0xE6100000010C14AE47E17AF44440295C8FC2F5E855C0,14,9.930014186,2317
001CEDB23B7CB7D1,classic_bike,10:23.3,27:28.8,Morgan St & Lake St*,chargingstx4,LaSalle St & Illinois St,13430,41.885492,-87.652289,41.890762,-87.631697,casual,0xE6100000010C506F46CD57F1444098A25C1ABFE955C0,0xE6100000010C81423D7D04F24440CEFE40B96DE855C0,17,6.377654562,1807
001CF49014FDFA5D,classic_bike,11:41.0,27:06.0,Sheffield Ave & Waveland Ave,TA1307000126,Racine Ave & Fullerton Ave,TA1306000026,41.949399,-87.654529,41.925566,-87.658416,member,0xE6100000010C74ED0BE885F9444026529ACDE3E955C0,0xE6100000010C10255AF278F6444071CADC7C23EA55C0,16,10.001275,2667
001CF5265D9012B9,electric_bike,12:49.1,42:18.9,LaSalle St & Adams St,KA1503000034,Streeter Dr & Grand Ave,13022,41.879502,-87.624859,41.892278,-87.612043,casual,0xE6100000010C2062838593F044401F679AB0FDE755C0,0xE6100000010C5B785E2A36F24440BA2F67B62BE755C0,30,3.546,1773
001CFE2A85E647AC,electric_scooter,45:18.7,55:21.6,NULL,NULL,NULL,NULL,41.94,-87.65,41.94,-87.64,casual,0xE6100000010CB81E85EB51F844409A99999999E955C0,0xE6100000010CB81E85EB51F84440295C8FC2F5E855C0,10,4.974019896,829
001CFE409F7509D8,classic_bike,05:32.5,48:13.0,Lakefront Trail & Bryn Mawr Ave,15576,Francisco Ave & Foster Ave,KA1504000160,41.984044,-87.652281,41.975633,-87.701419,member,0xE6100000010C9AE95E27F5FD444057B3CEF8BEE955C0,0xE6100000010CFEF2C98AE1FC4440C172840CE4EC55C0,43,5.829772865,4178
001CFEE66DCB2B10,classic_bike,44:28.0,51:17.1,Wells St & Huron St,TA1306000012,State St & Randolph St,TA1305000029,41.894722,-87.634362,41.884621,-87.627834,member,0xE6100000010C8081204086F24440CFF4126399E855C0,0xE6100000010C6B2DCC423BF144404754A86E2EE855C0,7,10.68006103,1246
001D04E6C08CB9BE,classic_bike,32:37.7,43:34.5,Leavitt St & Chicago Ave,18058,Wood St & Taylor St (Temp),13285,41.895501,-87.682017,41.869265,-87.673731,member,0xE6100000010C8544DAC69FF244403A94A12AA6EB55C0,0xE6100000010C5A47551344EF44404AD3A0681EEB55C0,11,16.33093878,2994
001D0523DA54BB3A,classic_bike,10:31.0,13:45.5,Kingsbury St & Erie St,13265,Kingsbury St & Kinzie St,KA1503000043,41.893914,-87.641736,41.889177,-87.638506,member,0xE6100000010CE1B721C66BF244409D2ADF3312E955C0,0xE6100000010C7DAD4B8DD0F1444030134548DDE855C0,3,11.8,590
001D0C02BA56F7EA,electric_bike,47:32.7,55:22.4,Calumet Ave & 21st St,15546,Michigan Ave & 14th St,TA1307000124,41.853782,-87.619394,41.864059,-87.623727,casual,0xE6100000010CEDF483BA48ED4440AC55BB26A4E755C0,0xE6100000010C40683D7C99EE444076A8A624EBE755C0,8,8.977522444,1197
001D15721D880B29,electric_bike,02:52.1,26:09.4,Lincoln Ave & Fullerton Ave,TA1309000058,Sheridan Rd & Columbia Ave,660,41.924161,-87.64638,42.004583,-87.661406,member,0xE6100000010C8C9E5BE84AF644407632384A5EE955C0,0xE6100000010C0C8FFD2C9600454034D8D47954EA55C0,24,22.5475,9019
001D15940A921715,electric_bike,15:42.0,27:11.0,NULL,NULL,Ravenswood Ave & Lawrence Ave,TA1309000066,41.99,-87.71,41.968445,-87.674226,member,0xE6100000010C1F85EB51B8FE44403D0AD7A370ED55C0,0xE6100000010CC47C7901F6FB44403A07CF8426EB55C0,12,19.055,3811
001D16E37AA56369,classic_bike,17:35.6,28:32.7,Western Ave & Leland Ave,TA1307000140,Marine Dr & Ainslie St,KA1504000171,41.9664,-87.688704,41.9716,-87.650154,casual,0xE6100000010C5D6DC5FEB2FB4440F627F1B913EC55C0,0xE6100000010C956588635DFC444045D7851F9CE955C0,11,17.71094129,3247
001D1825D09A098E,electric_bike,51:37.0,58:51.0,Leavitt St & Armitage Ave,TA1309000029,Kedzie Ave & Milwaukee Ave,13085,41.917703,-87.682567,41.929567,-87.707857,casual,0xE6100000010C7638BA4A77F544400C957F2DAFEB55C0,0xE6100000010C6D382C0DFCF64440A94F72874DED55C0,7,21.23154989,2477
001D1B1D4B1D6BA5,classic_bike,47:40.9,53:50.4,Stetson Ave & South Water St,TA1308000029,Franklin St & Adams St (Temp),TA1309000008,41.886835,-87.62232,41.879434,-87.635504,member,0xE6100000010C5DF92CCF83F1444064E94317D4E755C0,0xE6100000010CC87E164B91F044408A1EF818ACE855C0,6,13.69,1369
001D1BFB2FE6B686,electric_bike,57:08.5,20:24.8,NULL,NULL,NULL,NULL,41.96,-87.72,41.98,-87.69,casual,0xE6100000010C7B14AE47E1FA4440AE47E17A14EE55C0,0xE6100000010C3D0AD7A370FD44405C8FC2F528EC55C0,23,8.697398867,3334
001D1DC621099DFB,electric_bike,26:52.1,30:51.4,Wilton Ave & Belmont Ave,TA1307000134,Clark St & Drummond Pl,TA1307000142,41.940232,-87.652944,41.931248,-87.644336,member,0xE6100000010C8B53AD8559F84440A587A1D5C9E955C0,0xE6100000010C923B6C2233F74440ABE80FCD3CE955C0,4,18.40518405,1227
001D1EFED095924E,classic_bike,36:11.0,09:11.0,Western Ave & Walton St,KA1504000103,Clark St & Grace St,TA1307000127,41.898418,-87.686596,41.95078,-87.659172,member,0xE6100000010CA1116C5CFFF244401F645930F1EB55C0,0xE6100000010C6FD8B628B3F94440179CC1DF2FEA55C0,33,11.35454545,6245
001D227ED30A8256,classic_bike,03:13.7,07:18.6,Canal St & Madison St,13341,LaSalle St & Jackson Blvd,TA1309000004,41.882409,-87.639767,41.878166,-87.631929,member,0xE6100000010C195932C7F2F04440D88349F1F1E855C0,0xE6100000010CC53A55BE67F044403719558671E855C0,4,12.04512045,803
001D2711DEF0953C,classic_bike,18:08.4,51:52.2,Larrabee St & Division St,KA1504000079,Orleans St & Merchandise Mart Plaza,TA1305000022,41.903486,-87.643353,41.888243,-87.63639,casual,0xE6100000010C6A32E36DA5F3444025B20FB22CE955C0,0xE6100000010C52F355F2B1F1444018601F9DBAE855C0,33,3.252727273,1789
001D2829ADE0ADD9,electric_bike,43:20.5,11:54.5,NULL,NULL,NULL,NULL,41.94,-87.64,41.89,-87.7,member,0xE6100000010CB81E85EB51F84440295C8FC2F5E855C0,0xE6100000010C52B81E85EBF14440CDCCCCCCCCEC55C0,28,15.9814514,7458
001D290C23596E30,electric_bike,48:25.0,53:38.0,DuSable Lake Shore Dr & Diversey Pkwy,TA1309000039,Broadway & Cornelia Ave,13278,41.932632,-87.636415,41.945529,-87.646439,member,0xE6100000010CFE99417C60F74440C4EBFA05BBE855C0,0xE6100000010CB535221807F94440F9F6AE415FE955C0,5,19.87207949,1656
